cell_id,municipio,time_bucket,dia_tipo,hour,centroid_lat,centroid_lon,n_requests,n_drivers_available,supply_demand_ratio,demand_density,cancel_rate
2-14-15,2,entre_semana_07,entre_semana,7,16.89912,-92.078182,205,3,0.015,2277.78,0.4
2-14-15,2,entre_semana_08,entre_semana,8,16.89912,-92.078182,200,0,0.0,2222.22,0.3
2-14-15,2,entre_semana_09,entre_semana,9,16.89912,-92.078182,166,3,0.018,1844.44,0.295
2-14-15,2,entre_semana_10,entre_semana,10,16.89912,-92.078182,39,2,0.051,433.33,0.026
2-14-15,2,entre_semana_11,entre_semana,11,16.89912,-92.078182,35,5,0.143,388.89,0.029
2-14-15,2,entre_semana_12,entre_semana,12,16.89912,-92.078182,42,4,0.095,466.67,0.0
2-14-15,2,entre_semana_13,entre_semana,13,16.89912,-92.078182,131,0,0.0,1455.56,0.214
2-14-15,2,entre_semana_14,entre_semana,14,16.89912,-92.078182,38,5,0.132,422.22,0.053
2-14-15,2,entre_semana_15,entre_semana,15,16.89912,-92.078182,27,4,0.148,300.0,0.037
2-14-15,2,entre_semana_16,entre_semana,16,16.89912,-92.078182,41,6,0.146,455.56,0.146
2-14-15,2,entre_semana_17,entre_semana,17,16.89912,-92.078182,202,7,0.035,2244.44,0.317
2-14-15,2,entre_semana_18,entre_semana,18,16.89912,-92.078182,204,4,0.02,2266.67,0.358
2-14-15,2,entre_semana_19,entre_semana,19,16.89912,-92.078182,178,5,0.028,1977.78,0.281
2-14-15,2,entre_semana_20,entre_semana,20,16.89912,-92.078182,140,5,0.036,1555.56,0.243
2-14-15,2,entre_semana_21,entre_semana,21,16.89912,-92.078182,33,3,0.091,366.67,0.121
2-14-15,2,entre_semana_22,entre_semana,22,16.89912,-92.078182,45,2,0.044,500.0,0.089
2-14-15,2,entre_semana_23,entre_semana,23,16.89912,-92.078182,34,7,0.206,377.78,0.088
2-14-15,2,fin_de_semana_00,fin_de_semana,0,16.89912,-92.078182,15,4,0.267,166.67,0.0
2-14-15,2,fin_de_semana_01,fin_de_semana,1,16.89912,-92.078182,10,8,0.8,111.11,0.1
2-14-15,2,fin_de_semana_02,fin_de_semana,2,16.89912,-92.078182,10,6,0.6,111.11,0.0
2-14-15,2,fin_de_semana_03,fin_de_semana,3,16.89912,-92.078182,20,0,0.0,222.22,0.1
2-14-15,2,fin_de_semana_04,fin_de_semana,4,16.89912,-92.078182,13,3,0.231,144.44,0.0
2-14-15,2,fin_de_semana_05,fin_de_semana,5,16.89912,-92.078182,11,7,0.636,122.22,0.091
2-14-15,2,fin_de_semana_06,fin_de_semana,6,16.89912,-92.078182,17,3,0.176,188.89,0.0
2-14-15,2,fin_de_semana_07,fin_de_semana,7,16.89912,-92.078182,80,3,0.037,888.89,0.287
2-14-15,2,fin_de_semana_08,fin_de_semana,8,16.89912,-92.078182,68,3,0.044,755.56,0.324
2-14-15,2,fin_de_semana_09,fin_de_semana,9,16.89912,-92.078182,64,3,0.047,711.11,0.297
2-14-15,2,fin_de_semana_10,fin_de_semana,10,16.89912,-92.078182,8,7,0.875,88.89,0.0
2-14-15,2,fin_de_semana_11,fin_de_semana,11,16.89912,-92.078182,19,6,0.316,211.11,0.105
2-14-15,2,fin_de_semana_12,fin_de_semana,12,16.89912,-92.078182,12,3,0.25,133.33,0.167
2-14-15,2,fin_de_semana_13,fin_de_semana,13,16.89912,-92.078182,47,1,0.021,522.22,0.191
2-14-15,2,fin_de_semana_14,fin_de_semana,14,16.89912,-92.078182,16,4,0.25,177.78,0.125
2-14-15,2,fin_de_semana_15,fin_de_semana,15,16.89912,-92.078182,25,5,0.2,277.78,0.04
2-14-15,2,fin_de_semana_16,fin_de_semana,16,16.89912,-92.078182,12,7,0.583,133.33,0.0
2-14-15,2,fin_de_semana_17,fin_de_semana,17,16.89912,-92.078182,77,2,0.026,855.56,0.312
2-14-15,2,fin_de_semana_18,fin_de_semana,18,16.89912,-92.078182,83,3,0.036,922.22,0.301
2-14-15,2,fin_de_semana_19,fin_de_semana,19,16.89912,-92.078182,58,5,0.086,644.44,0.293
2-14-15,2,fin_de_semana_20,fin_de_semana,20,16.89912,-92.078182,57,0,0.0,633.33,0.175
2-14-15,2,fin_de_semana_21,fin_de_semana,21,16.89912,-92.078182,52,3,0.058,577.78,0.346
2-14-15,2,fin_de_semana_22,fin_de_semana,22,16.89912,-92.078182,61,5,0.082,677.78,0.18
2-14-15,2,fin_de_semana_23,fin_de_semana,23,16.89912,-92.078182,67,1,0.015,744.44,0.328
2-14-16,2,entre_semana_01,entre_semana,1,16.89912,-92.075484,1,4,4.0,11.11,0.0
2-14-16,2,entre_semana_02,entre_semana,2,16.89912,-92.075484,1,6,6.0,11.11,0.0
2-14-16,2,entre_semana_06,entre_semana,6,16.89912,-92.075484,1,7,7.0,11.11,0.0
2-14-16,2,entre_semana_07,entre_semana,7,16.89912,-92.075484,1,5,5.0,11.11,0.0
2-14-16,2,entre_semana_08,entre_semana,8,16.89912,-92.075484,1,1,1.0,11.11,0.0
2-14-16,2,entre_semana_09,entre_semana,9,16.89912,-92.075484,2,5,2.5,22.22,0.0
2-14-16,2,entre_semana_13,entre_semana,13,16.89912,-92.075484,2,1,0.5,22.22,0.5
2-14-16,2,entre_semana_14,entre_semana,14,16.89912,-92.075484,1,6,6.0,11.11,0.0
2-14-16,2,entre_semana_15,entre_semana,15,16.89912,-92.075484,1,3,3.0,11.11,0.0
2-14-16,2,entre_semana_16,entre_semana,16,16.89912,-92.075484,1,6,6.0,11.11,1.0
2-14-16,2,entre_semana_17,entre_semana,17,16.89912,-92.075484,3,5,1.667,33.33,0.333
2-14-16,2,entre_semana_18,entre_semana,18,16.89912,-92.075484,1,5,5.0,11.11,0.0
2-14-16,2,entre_semana_19,entre_semana,19,16.89912,-92.075484,2,4,2.0,22.22,0.5
2-14-16,2,entre_semana_20,entre_semana,20,16.89912,-92.075484,1,5,5.0,11.11,0.0
2-14-16,2,entre_semana_23,entre_semana,23,16.89912,-92.075484,1,4,4.0,11.11,0.0
2-14-16,2,fin_de_semana_01,fin_de_semana,1,16.89912,-92.075484,1,3,3.0,11.11,0.0
2-14-16,2,fin_de_semana_07,fin_de_semana,7,16.89912,-92.075484,1,4,4.0,11.11,0.0
2-14-16,2,fin_de_semana_09,fin_de_semana,9,16.89912,-92.075484,1,3,3.0,11.11,0.0
2-14-16,2,fin_de_semana_19,fin_de_semana,19,16.89912,-92.075484,1,6,6.0,11.11,1.0
2-14-16,2,fin_de_semana_20,fin_de_semana,20,16.89912,-92.075484,1,2,2.0,11.11,0.0
2-14-16,2,fin_de_semana_22,fin_de_semana,22,16.89912,-92.075484,2,2,1.0,22.22,0.5
2-14-16,2,fin_de_semana_23,fin_de_semana,23,16.89912,-92.075484,1,4,4.0,11.11,0.0
2-14-17,2,entre_semana_01,entre_semana,1,16.89912,-92.072786,1,0,0.0,11.11,0.0
2-14-17,2,entre_semana_07,entre_semana,7,16.89912,-92.072786,1,5,5.0,11.11,1.0
2-14-17,2,entre_semana_18,entre_semana,18,16.89912,-92.072786,1,4,4.0,11.11,0.0
2-14-17,2,fin_de_semana_02,fin_de_semana,2,16.89912,-92.072786,1,1,1.0,11.11,1.0
2-14-18,2,entre_semana_14,entre_semana,14,16.89912,-92.070088,1,5,5.0,11.11,0.0
2-14-19,2,entre_semana_07,entre_semana,7,16.89912,-92.06739,3,7,2.333,33.33,0.333
2-14-19,2,entre_semana_08,entre_semana,8,16.89912,-92.06739,1,3,3.0,11.11,0.0
2-14-19,2,entre_semana_22,entre_semana,22,16.89912,-92.06739,1,7,7.0,11.11,0.0
2-14-20,2,entre_semana_13,entre_semana,13,16.89912,-92.064692,2,7,3.5,22.22,0.5
2-14-21,2,entre_semana_17,entre_semana,17,16.89912,-92.061994,1,5,5.0,11.11,0.0
2-14-21,2,entre_semana_23,entre_semana,23,16.89912,-92.061994,1,5,5.0,11.11,1.0
2-14-21,2,fin_de_semana_12,fin_de_semana,12,16.89912,-92.061994,1,5,5.0,11.11,0.0
2-14-22,2,entre_semana_07,entre_semana,7,16.89912,-92.059296,1,5,5.0,11.11,0.0
2-14-22,2,entre_semana_10,entre_semana,10,16.89912,-92.059296,1,3,3.0,11.11,0.0
2-14-22,2,fin_de_semana_11,fin_de_semana,11,16.89912,-92.059296,1,3,3.0,11.11,0.0
2-14-23,2,entre_semana_00,entre_semana,0,16.89912,-92.056598,1,6,6.0,11.11,0.0
2-14-23,2,entre_semana_08,entre_semana,8,16.89912,-92.056598,1,4,4.0,11.11,0.0
2-14-23,2,entre_semana_20,entre_semana,20,16.89912,-92.056598,1,3,3.0,11.11,0.0
2-14-23,2,fin_de_semana_17,fin_de_semana,17,16.89912,-92.056598,1,3,3.0,11.11,0.0
2-14-24,2,entre_semana_07,entre_semana,7,16.89912,-92.0539,1,4,4.0,11.11,0.0
2-14-24,2,entre_semana_15,entre_semana,15,16.89912,-92.0539,1,9,9.0,11.11,1.0
2-14-24,2,fin_de_semana_17,fin_de_semana,17,16.89912,-92.0539,1,5,5.0,11.11,0.0
2-14-25,2,entre_semana_17,entre_semana,17,16.89912,-92.051202,1,5,5.0,11.11,1.0
2-14-26,2,entre_semana_01,entre_semana,1,16.89912,-92.048504,1,2,2.0,11.11,1.0
2-14-27,2,fin_de_semana_08,fin_de_semana,8,16.89912,-92.045806,1,6,6.0,11.11,1.0
2-14-28,2,entre_semana_08,entre_semana,8,16.89912,-92.043108,1,4,4.0,11.11,1.0
2-14-28,2,fin_de_semana_22,fin_de_semana,22,16.89912,-92.043108,1,5,5.0,11.11,0.0
2-14-29,2,entre_semana_22,entre_semana,22,16.89912,-92.04041,1,4,4.0,11.11,0.0
2-15-0,2,entre_semana_07,entre_semana,7,16.901818,-92.118651,1,4,4.0,11.11,0.0
2-15-0,2,fin_de_semana_17,fin_de_semana,17,16.901818,-92.118651,1,5,5.0,11.11,0.0
2-15-2,2,entre_semana_07,entre_semana,7,16.901818,-92.113255,1,4,4.0,11.11,1.0
2-15-2,2,entre_semana_17,entre_semana,17,16.901818,-92.113255,1,2,2.0,11.11,0.0
2-15-2,2,entre_semana_18,entre_semana,18,16.901818,-92.113255,1,4,4.0,11.11,0.0
2-15-2,2,entre_semana_20,entre_semana,20,16.901818,-92.113255,1,5,5.0,11.11,0.0
2-15-2,2,fin_de_semana_08,fin_de_semana,8,16.901818,-92.113255,1,4,4.0,11.11,0.0
2-15-3,2,entre_semana_03,entre_semana,3,16.901818,-92.110557,1,4,4.0,11.11,1.0
2-15-3,2,entre_semana_13,entre_semana,13,16.901818,-92.110557,1,4,4.0,11.11,0.0
2-15-4,2,entre_semana_22,entre_semana,22,16.901818,-92.107859,1,6,6.0,11.11,1.0
2-15-4,2,fin_de_semana_13,fin_de_semana,13,16.901818,-92.107859,1,3,3.0,11.11,0.0
2-15-5,2,entre_semana_08,entre_semana,8,16.901818,-92.105161,2,0,0.0,22.22,0.0
2-15-5,2,entre_semana_18,entre_semana,18,16.901818,-92.105161,1,4,4.0,11.11,1.0
2-15-6,2,entre_semana_02,entre_semana,2,16.901818,-92.102463,1,2,2.0,11.11,0.0
2-15-6,2,entre_semana_18,entre_semana,18,16.901818,-92.102463,1,9,9.0,11.11,0.0
2-15-6,2,entre_semana_23,entre_semana,23,16.901818,-92.102463,2,5,2.5,22.22,0.0
2-15-7,2,entre_semana_15,entre_semana,15,16.901818,-92.099765,1,2,2.0,11.11,0.0
2-15-7,2,entre_semana_20,entre_semana,20,16.901818,-92.099765,1,3,3.0,11.11,1.0
2-15-7,2,fin_de_semana_10,fin_de_semana,10,16.901818,-92.099765,1,7,7.0,11.11,0.0
2-15-8,2,entre_semana_08,entre_semana,8,16.901818,-92.097067,1,3,3.0,11.11,0.0
2-15-8,2,entre_semana_09,entre_semana,9,16.901818,-92.097067,1,2,2.0,11.11,0.0
2-15-8,2,entre_semana_18,entre_semana,18,16.901818,-92.097067,1,6,6.0,11.11,0.0
2-15-8,2,fin_de_semana_00,fin_de_semana,0,16.901818,-92.097067,1,4,4.0,11.11,0.0
2-15-9,2,entre_semana_09,entre_semana,9,16.901818,-92.094369,1,4,4.0,11.11,0.0
2-15-9,2,entre_semana_19,entre_semana,19,16.901818,-92.094369,1,4,4.0,11.11,1.0
2-15-9,2,fin_de_semana_07,fin_de_semana,7,16.901818,-92.094369,1,7,7.0,11.11,0.0
2-15-9,2,fin_de_semana_08,fin_de_semana,8,16.901818,-92.094369,1,2,2.0,11.11,1.0
2-15-11,2,entre_semana_08,entre_semana,8,16.901818,-92.088973,1,3,3.0,11.11,1.0
2-15-11,2,entre_semana_17,entre_semana,17,16.901818,-92.088973,1,5,5.0,11.11,0.0
2-15-11,2,fin_de_semana_17,fin_de_semana,17,16.901818,-92.088973,1,8,8.0,11.11,1.0
2-15-12,2,entre_semana_08,entre_semana,8,16.901818,-92.086275,2,5,2.5,22.22,0.0
2-15-12,2,entre_semana_13,entre_semana,13,16.901818,-92.086275,1,4,4.0,11.11,0.0
2-15-13,2,entre_semana_00,entre_semana,0,16.901818,-92.083577,5,5,1.0,55.56,0.0
2-15-13,2,entre_semana_02,entre_semana,2,16.901818,-92.083577,1,6,6.0,11.11,1.0
2-15-13,2,entre_semana_03,entre_semana,3,16.901818,-92.083577,1,2,2.0,11.11,0.0
2-15-13,2,entre_semana_04,entre_semana,4,16.901818,-92.083577,1,2,2.0,11.11,0.0
2-15-13,2,entre_semana_05,entre_semana,5,16.901818,-92.083577,1,6,6.0,11.11,0.0
2-15-13,2,entre_semana_06,entre_semana,6,16.901818,-92.083577,6,5,0.833,66.67,0.0
2-15-13,2,entre_semana_07,entre_semana,7,16.901818,-92.083577,13,6,0.462,144.44,0.308
2-15-13,2,entre_semana_08,entre_semana,8,16.901818,-92.083577,7,3,0.429,77.78,0.143
2-15-13,2,entre_semana_09,entre_semana,9,16.901818,-92.083577,6,2,0.333,66.67,0.0
2-15-13,2,entre_semana_10,entre_semana,10,16.901818,-92.083577,2,8,4.0,22.22,0.0
2-15-13,2,entre_semana_11,entre_semana,11,16.901818,-92.083577,3,0,0.0,33.33,0.0
2-15-13,2,entre_semana_12,entre_semana,12,16.901818,-92.083577,5,5,1.0,55.56,0.0
2-15-13,2,entre_semana_13,entre_semana,13,16.901818,-92.083577,5,6,1.2,55.56,0.4
2-15-13,2,entre_semana_14,entre_semana,14,16.901818,-92.083577,4,2,0.5,44.44,0.0
2-15-13,2,entre_semana_15,entre_semana,15,16.901818,-92.083577,1,2,2.0,11.11,0.0
2-15-13,2,entre_semana_16,entre_semana,16,16.901818,-92.083577,2,8,4.0,22.22,0.0
2-15-13,2,entre_semana_17,entre_semana,17,16.901818,-92.083577,13,5,0.385,144.44,0.154
2-15-13,2,entre_semana_18,entre_semana,18,16.901818,-92.083577,10,3,0.3,111.11,0.3
2-15-13,2,entre_semana_19,entre_semana,19,16.901818,-92.083577,14,2,0.143,155.56,0.357
2-15-13,2,entre_semana_20,entre_semana,20,16.901818,-92.083577,9,6,0.667,100.0,0.222
2-15-13,2,entre_semana_21,entre_semana,21,16.901818,-92.083577,3,3,1.0,33.33,0.0
2-15-13,2,entre_semana_22,entre_semana,22,16.901818,-92.083577,6,5,0.833,66.67,0.0
2-15-13,2,entre_semana_23,entre_semana,23,16.901818,-92.083577,3,3,1.0,33.33,0.0
2-15-13,2,fin_de_semana_00,fin_de_semana,0,16.901818,-92.083577,1,2,2.0,11.11,0.0
2-15-13,2,fin_de_semana_02,fin_de_semana,2,16.901818,-92.083577,1,7,7.0,11.11,0.0
2-15-13,2,fin_de_semana_03,fin_de_semana,3,16.901818,-92.083577,1,5,5.0,11.11,0.0
2-15-13,2,fin_de_semana_07,fin_de_semana,7,16.901818,-92.083577,4,9,2.25,44.44,0.25
2-15-13,2,fin_de_semana_08,fin_de_semana,8,16.901818,-92.083577,3,7,2.333,33.33,0.0
2-15-13,2,fin_de_semana_09,fin_de_semana,9,16.901818,-92.083577,1,5,5.0,11.11,0.0
2-15-13,2,fin_de_semana_11,fin_de_semana,11,16.901818,-92.083577,2,6,3.0,22.22,0.0
2-15-13,2,fin_de_semana_13,fin_de_semana,13,16.901818,-92.083577,1,7,7.0,11.11,0.0
2-15-13,2,fin_de_semana_18,fin_de_semana,18,16.901818,-92.083577,1,4,4.0,11.11,0.0
2-15-13,2,fin_de_semana_19,fin_de_semana,19,16.901818,-92.083577,4,4,1.0,44.44,0.5
2-15-13,2,fin_de_semana_20,fin_de_semana,20,16.901818,-92.083577,5,1,0.2,55.56,0.2
2-15-13,2,fin_de_semana_21,fin_de_semana,21,16.901818,-92.083577,2,4,2.0,22.22,0.0
2-15-13,2,fin_de_semana_22,fin_de_semana,22,16.901818,-92.083577,4,4,1.0,44.44,0.5
2-15-13,2,fin_de_semana_23,fin_de_semana,23,16.901818,-92.083577,2,2,1.0,22.22,0.5
2-15-14,2,entre_semana_00,entre_semana,0,16.901818,-92.08088,33,1,0.03,366.67,0.091
2-15-14,2,entre_semana_01,entre_semana,1,16.901818,-92.08088,35,4,0.114,388.89,0.114
2-15-14,2,entre_semana_02,entre_semana,2,16.901818,-92.08088,32,2,0.062,355.56,0.125
2-15-14,2,entre_semana_03,entre_semana,3,16.901818,-92.08088,47,6,0.128,522.22,0.085
2-15-14,2,entre_semana_04,entre_semana,4,16.901818,-92.08088,31,5,0.161,344.44,0.129
2-15-14,2,entre_semana_05,entre_semana,5,16.901818,-92.08088,34,4,0.118,377.78,0.147
2-15-14,2,entre_semana_06,entre_semana,6,16.901818,-92.08088,37,8,0.216,411.11,0.135
2-15-14,2,entre_semana_07,entre_semana,7,16.901818,-92.08088,202,3,0.015,2244.44,0.317
2-15-14,2,entre_semana_08,entre_semana,8,16.901818,-92.08088,180,3,0.017,2000.0,0.35
2-15-14,2,entre_semana_09,entre_semana,9,16.901818,-92.08088,138,2,0.014,1533.33,0.304
2-15-14,2,entre_semana_10,entre_semana,10,16.901818,-92.08088,37,4,0.108,411.11,0.054
2-15-14,2,entre_semana_11,entre_semana,11,16.901818,-92.08088,37,4,0.108,411.11,0.0
2-15-14,2,entre_semana_12,entre_semana,12,16.901818,-92.08088,41,5,0.122,455.56,0.073
2-15-14,2,entre_semana_13,entre_semana,13,16.901818,-92.08088,105,3,0.029,1166.67,0.229
2-15-14,2,entre_semana_14,entre_semana,14,16.901818,-92.08088,30,3,0.1,333.33,0.133
2-15-14,2,entre_semana_15,entre_semana,15,16.901818,-92.08088,46,5,0.109,511.11,0.109
2-15-14,2,entre_semana_16,entre_semana,16,16.901818,-92.08088,36,3,0.083,400.0,0.111
2-15-14,2,entre_semana_17,entre_semana,17,16.901818,-92.08088,196,4,0.02,2177.78,0.332
2-15-14,2,entre_semana_18,entre_semana,18,16.901818,-92.08088,169,2,0.012,1877.78,0.349
2-15-14,2,entre_semana_19,entre_semana,19,16.901818,-92.08088,176,2,0.011,1955.56,0.25
2-15-14,2,entre_semana_20,entre_semana,20,16.901818,-92.08088,122,6,0.049,1355.56,0.279
2-15-14,2,entre_semana_21,entre_semana,21,16.901818,-92.08088,28,2,0.071,311.11,0.071
2-15-14,2,entre_semana_22,entre_semana,22,16.901818,-92.08088,43,5,0.116,477.78,0.163
2-15-14,2,entre_semana_23,entre_semana,23,16.901818,-92.08088,42,2,0.048,466.67,0.095
2-15-14,2,fin_de_semana_00,fin_de_semana,0,16.901818,-92.08088,9,3,0.333,100.0,0.222
2-15-14,2,fin_de_semana_01,fin_de_semana,1,16.901818,-92.08088,10,3,0.3,111.11,0.2
2-15-14,2,fin_de_semana_02,fin_de_semana,2,16.901818,-92.08088,20,4,0.2,222.22,0.1
2-15-14,2,fin_de_semana_03,fin_de_semana,3,16.901818,-92.08088,13,2,0.154,144.44,0.077
2-15-14,2,fin_de_semana_04,fin_de_semana,4,16.901818,-92.08088,17,5,0.294,188.89,0.176
2-15-14,2,fin_de_semana_05,fin_de_semana,5,16.901818,-92.08088,18,3,0.167,200.0,0.111
2-15-14,2,fin_de_semana_06,fin_de_semana,6,16.901818,-92.08088,19,4,0.211,211.11,0.105
2-15-14,2,fin_de_semana_07,fin_de_semana,7,16.901818,-92.08088,64,1,0.016,711.11,0.25
2-15-14,2,fin_de_semana_08,fin_de_semana,8,16.901818,-92.08088,85,4,0.047,944.44,0.341
2-15-14,2,fin_de_semana_09,fin_de_semana,9,16.901818,-92.08088,70,5,0.071,777.78,0.343
2-15-14,2,fin_de_semana_10,fin_de_semana,10,16.901818,-92.08088,12,2,0.167,133.33,0.083
2-15-14,2,fin_de_semana_11,fin_de_semana,11,16.901818,-92.08088,19,7,0.368,211.11,0.0
2-15-14,2,fin_de_semana_12,fin_de_semana,12,16.901818,-92.08088,11,3,0.273,122.22,0.091
2-15-14,2,fin_de_semana_13,fin_de_semana,13,16.901818,-92.08088,45,3,0.067,500.0,0.156
2-15-14,2,fin_de_semana_14,fin_de_semana,14,16.901818,-92.08088,15,1,0.067,166.67,0.133
2-15-14,2,fin_de_semana_15,fin_de_semana,15,16.901818,-92.08088,14,5,0.357,155.56,0.143
2-15-14,2,fin_de_semana_16,fin_de_semana,16,16.901818,-92.08088,20,3,0.15,222.22,0.05
2-15-14,2,fin_de_semana_17,fin_de_semana,17,16.901818,-92.08088,81,7,0.086,900.0,0.346
2-15-14,2,fin_de_semana_18,fin_de_semana,18,16.901818,-92.08088,66,2,0.03,733.33,0.303
2-15-14,2,fin_de_semana_19,fin_de_semana,19,16.901818,-92.08088,73,2,0.027,811.11,0.329
2-15-14,2,fin_de_semana_20,fin_de_semana,20,16.901818,-92.08088,52,3,0.058,577.78,0.25
2-15-14,2,fin_de_semana_21,fin_de_semana,21,16.901818,-92.08088,66,3,0.045,733.33,0.333
2-15-14,2,fin_de_semana_22,fin_de_semana,22,16.901818,-92.08088,65,4,0.062,722.22,0.308
2-15-14,2,fin_de_semana_23,fin_de_semana,23,16.901818,-92.08088,53,6,0.113,588.89,0.189
2-15-15,2,entre_semana_00,entre_semana,0,16.901818,-92.078182,21,5,0.238,233.33,0.095
2-15-15,2,entre_semana_01,entre_semana,1,16.901818,-92.078182,27,3,0.111,300.0,0.185
2-15-15,2,entre_semana_02,entre_semana,2,16.901818,-92.078182,23,7,0.304,255.56,0.0
2-15-15,2,entre_semana_03,entre_semana,3,16.901818,-92.078182,23,4,0.174,255.56,0.0
2-15-15,2,entre_semana_04,entre_semana,4,16.901818,-92.078182,24,2,0.083,266.67,0.0
2-15-15,2,entre_semana_05,entre_semana,5,16.901818,-92.078182,26,3,0.115,288.89,0.038
2-15-15,2,entre_semana_06,entre_semana,6,16.901818,-92.078182,19,3,0.158,211.11,0.053
2-15-15,2,entre_semana_07,entre_semana,7,16.901818,-92.078182,86,3,0.035,955.56,0.267
2-15-15,2,entre_semana_08,entre_semana,8,16.901818,-92.078182,98,9,0.092,1088.89,0.347
2-15-15,2,entre_semana_09,entre_semana,9,16.901818,-92.078182,79,1,0.013,877.78,0.342
2-15-15,2,entre_semana_10,entre_semana,10,16.901818,-92.078182,24,7,0.292,266.67,0.083
2-15-15,2,entre_semana_11,entre_semana,11,16.901818,-92.078182,17,2,0.118,188.89,0.059
2-15-15,2,entre_semana_12,entre_semana,12,16.901818,-92.078182,15,1,0.067,166.67,0.0
2-15-15,2,entre_semana_13,entre_semana,13,16.901818,-92.078182,66,7,0.106,733.33,0.318
2-15-15,2,entre_semana_14,entre_semana,14,16.901818,-92.078182,22,3,0.136,244.44,0.045
2-15-15,2,entre_semana_15,entre_semana,15,16.901818,-92.078182,24,3,0.125,266.67,0.167
2-15-15,2,entre_semana_16,entre_semana,16,16.901818,-92.078182,29,2,0.069,322.22,0.034
2-15-15,2,entre_semana_17,entre_semana,17,16.901818,-92.078182,85,1,0.012,944.44,0.318
2-15-15,2,entre_semana_18,entre_semana,18,16.901818,-92.078182,109,0,0.0,1211.11,0.385
2-15-15,2,entre_semana_19,entre_semana,19,16.901818,-92.078182,93,3,0.032,1033.33,0.269
2-15-15,2,entre_semana_20,entre_semana,20,16.901818,-92.078182,84,5,0.06,933.33,0.19
2-15-15,2,entre_semana_21,entre_semana,21,16.901818,-92.078182,22,1,0.045,244.44,0.0
2-15-15,2,entre_semana_22,entre_semana,22,16.901818,-92.078182,20,6,0.3,222.22,0.1
2-15-15,2,entre_semana_23,entre_semana,23,16.901818,-92.078182,16,7,0.438,177.78,0.062
2-15-15,2,fin_de_semana_00,fin_de_semana,0,16.901818,-92.078182,7,3,0.429,77.78,0.143
2-15-15,2,fin_de_semana_01,fin_de_semana,1,16.901818,-92.078182,5,2,0.4,55.56,0.2
2-15-15,2,fin_de_semana_02,fin_de_semana,2,16.901818,-92.078182,7,5,0.714,77.78,0.0
2-15-15,2,fin_de_semana_03,fin_de_semana,3,16.901818,-92.078182,8,5,0.625,88.89,0.0
2-15-15,2,fin_de_semana_04,fin_de_semana,4,16.901818,-92.078182,15,6,0.4,166.67,0.133
2-15-15,2,fin_de_semana_05,fin_de_semana,5,16.901818,-92.078182,10,1,0.1,111.11,0.2
2-15-15,2,fin_de_semana_06,fin_de_semana,6,16.901818,-92.078182,11,3,0.273,122.22,0.0
2-15-15,2,fin_de_semana_07,fin_de_semana,7,16.901818,-92.078182,43,4,0.093,477.78,0.419
2-15-15,2,fin_de_semana_08,fin_de_semana,8,16.901818,-92.078182,39,4,0.103,433.33,0.436
2-15-15,2,fin_de_semana_09,fin_de_semana,9,16.901818,-92.078182,28,6,0.214,311.11,0.25
2-15-15,2,fin_de_semana_10,fin_de_semana,10,16.901818,-92.078182,12,7,0.583,133.33,0.083
2-15-15,2,fin_de_semana_11,fin_de_semana,11,16.901818,-92.078182,8,3,0.375,88.89,0.0
2-15-15,2,fin_de_semana_12,fin_de_semana,12,16.901818,-92.078182,4,8,2.0,44.44,0.0
2-15-15,2,fin_de_semana_13,fin_de_semana,13,16.901818,-92.078182,26,5,0.192,288.89,0.154
2-15-15,2,fin_de_semana_14,fin_de_semana,14,16.901818,-92.078182,12,7,0.583,133.33,0.167
2-15-15,2,fin_de_semana_15,fin_de_semana,15,16.901818,-92.078182,5,2,0.4,55.56,0.0
2-15-15,2,fin_de_semana_16,fin_de_semana,16,16.901818,-92.078182,8,3,0.375,88.89,0.0
2-15-15,2,fin_de_semana_17,fin_de_semana,17,16.901818,-92.078182,48,5,0.104,533.33,0.229
2-15-15,2,fin_de_semana_18,fin_de_semana,18,16.901818,-92.078182,44,4,0.091,488.89,0.295
2-15-15,2,fin_de_semana_19,fin_de_semana,19,16.901818,-92.078182,33,4,0.121,366.67,0.394
2-15-15,2,fin_de_semana_20,fin_de_semana,20,16.901818,-92.078182,30,5,0.167,333.33,0.3
2-15-15,2,fin_de_semana_21,fin_de_semana,21,16.901818,-92.078182,29,2,0.069,322.22,0.31
2-15-15,2,fin_de_semana_22,fin_de_semana,22,16.901818,-92.078182,41,4,0.098,455.56,0.39
2-15-15,2,fin_de_semana_23,fin_de_semana,23,16.901818,-92.078182,25,6,0.24,277.78,0.2
2-15-16,2,entre_semana_02,entre_semana,2,16.901818,-92.075484,1,5,5.0,11.11,0.0
2-15-16,2,entre_semana_05,entre_semana,5,16.901818,-92.075484,1,5,5.0,11.11,0.0
2-15-16,2,entre_semana_07,entre_semana,7,16.901818,-92.075484,1,5,5.0,11.11,1.0
2-15-16,2,entre_semana_08,entre_semana,8,16.901818,-92.075484,1,6,6.0,11.11,1.0
2-15-16,2,entre_semana_10,entre_semana,10,16.901818,-92.075484,1,7,7.0,11.11,0.0
2-15-16,2,entre_semana_12,entre_semana,12,16.901818,-92.075484,1,4,4.0,11.11,0.0
2-15-16,2,entre_semana_15,entre_semana,15,16.901818,-92.075484,1,3,3.0,11.11,0.0
2-15-16,2,entre_semana_17,entre_semana,17,16.901818,-92.075484,1,1,1.0,11.11,1.0
