cell_id,municipio,time_bucket,dia_tipo,hour,centroid_lat,centroid_lon,n_requests,n_drivers_available,supply_demand_ratio,demand_density,cancel_rate,is_hot_true,zone_id_true
4-2-0,4,entre_semana_10,entre_semana,10,16.791745,-93.288651,2,5,2.5,22.22,1.0,False,-1
4-2-0,4,entre_semana_12,entre_semana,12,16.791745,-93.288651,1,3,3.0,11.11,1.0,False,-1
4-2-0,4,entre_semana_13,entre_semana,13,16.791745,-93.288651,1,4,4.0,11.11,0.0,False,-1
4-2-0,4,entre_semana_16,entre_semana,16,16.791745,-93.288651,1,4,4.0,11.11,0.0,False,-1
4-2-0,4,entre_semana_19,entre_semana,19,16.791745,-93.288651,1,2,2.0,11.11,0.0,False,-1
4-2-0,4,entre_semana_21,entre_semana,21,16.791745,-93.288651,1,4,4.0,11.11,0.0,False,-1
4-2-0,4,fin_de_semana_00,fin_de_semana,0,16.791745,-93.288651,1,3,3.0,11.11,0.0,False,-1
4-2-0,4,fin_de_semana_07,fin_de_semana,7,16.791745,-93.288651,1,2,2.0,11.11,0.0,False,-1
4-2-0,4,fin_de_semana_14,fin_de_semana,14,16.791745,-93.288651,1,5,5.0,11.11,0.0,False,-1
4-2-0,4,fin_de_semana_22,fin_de_semana,22,16.791745,-93.288651,1,2,2.0,11.11,1.0,False,-1
4-2-1,4,entre_semana_07,entre_semana,7,16.791745,-93.285953,2,4,2.0,22.22,0.0,False,-1
4-2-1,4,entre_semana_08,entre_semana,8,16.791745,-93.285953,2,6,3.0,22.22,0.5,False,-1
4-2-1,4,entre_semana_20,entre_semana,20,16.791745,-93.285953,1,7,7.0,11.11,0.0,False,-1
4-2-1,4,entre_semana_22,entre_semana,22,16.791745,-93.285953,1,9,9.0,11.11,0.0,False,-1
4-2-1,4,fin_de_semana_04,fin_de_semana,4,16.791745,-93.285953,1,1,1.0,11.11,1.0,False,-1
4-2-1,4,fin_de_semana_23,fin_de_semana,23,16.791745,-93.285953,1,5,5.0,11.11,0.0,False,-1
4-2-2,4,entre_semana_04,entre_semana,4,16.791745,-93.283255,1,5,5.0,11.11,0.0,False,-1
4-2-2,4,entre_semana_05,entre_semana,5,16.791745,-93.283255,1,2,2.0,11.11,1.0,False,-1
4-2-2,4,entre_semana_08,entre_semana,8,16.791745,-93.283255,1,3,3.0,11.11,0.0,False,-1
4-2-2,4,entre_semana_09,entre_semana,9,16.791745,-93.283255,1,2,2.0,11.11,0.0,False,-1
4-2-2,4,entre_semana_11,entre_semana,11,16.791745,-93.283255,1,3,3.0,11.11,0.0,False,-1
4-2-2,4,entre_semana_15,entre_semana,15,16.791745,-93.283255,1,3,3.0,11.11,0.0,False,-1
4-2-2,4,entre_semana_18,entre_semana,18,16.791745,-93.283255,1,7,7.0,11.11,0.0,False,-1
4-2-2,4,entre_semana_22,entre_semana,22,16.791745,-93.283255,1,2,2.0,11.11,0.0,False,-1
4-2-2,4,fin_de_semana_01,fin_de_semana,1,16.791745,-93.283255,1,4,4.0,11.11,0.0,False,-1
4-2-2,4,fin_de_semana_03,fin_de_semana,3,16.791745,-93.283255,1,6,6.0,11.11,0.0,False,-1
4-2-2,4,fin_de_semana_07,fin_de_semana,7,16.791745,-93.283255,1,3,3.0,11.11,1.0,False,-1
4-2-2,4,fin_de_semana_08,fin_de_semana,8,16.791745,-93.283255,1,5,5.0,11.11,0.0,False,-1
4-2-2,4,fin_de_semana_09,fin_de_semana,9,16.791745,-93.283255,1,5,5.0,11.11,1.0,False,-1
4-2-2,4,fin_de_semana_17,fin_de_semana,17,16.791745,-93.283255,1,6,6.0,11.11,0.0,False,-1
4-2-2,4,fin_de_semana_19,fin_de_semana,19,16.791745,-93.283255,2,1,0.5,22.22,1.0,False,-1
4-2-2,4,fin_de_semana_21,fin_de_semana,21,16.791745,-93.283255,1,2,2.0,11.11,1.0,False,-1
4-2-3,4,entre_semana_04,entre_semana,4,16.791745,-93.280557,1,6,6.0,11.11,0.0,False,-1
4-2-3,4,entre_semana_07,entre_semana,7,16.791745,-93.280557,1,4,4.0,11.11,0.0,False,-1
4-2-3,4,entre_semana_10,entre_semana,10,16.791745,-93.280557,1,4,4.0,11.11,0.0,False,-1
4-2-3,4,entre_semana_19,entre_semana,19,16.791745,-93.280557,1,2,2.0,11.11,0.0,False,-1
4-2-3,4,entre_semana_20,entre_semana,20,16.791745,-93.280557,2,1,0.5,22.22,0.5,False,-1
4-2-3,4,entre_semana_22,entre_semana,22,16.791745,-93.280557,1,6,6.0,11.11,0.0,False,-1
4-2-3,4,fin_de_semana_04,fin_de_semana,4,16.791745,-93.280557,1,4,4.0,11.11,0.0,False,-1
4-2-3,4,fin_de_semana_07,fin_de_semana,7,16.791745,-93.280557,2,2,1.0,22.22,0.0,False,-1
4-2-3,4,fin_de_semana_08,fin_de_semana,8,16.791745,-93.280557,1,4,4.0,11.11,1.0,False,-1
4-2-3,4,fin_de_semana_10,fin_de_semana,10,16.791745,-93.280557,1,6,6.0,11.11,0.0,False,-1
4-2-3,4,fin_de_semana_18,fin_de_semana,18,16.791745,-93.280557,1,3,3.0,11.11,0.0,False,-1
4-2-3,4,fin_de_semana_19,fin_de_semana,19,16.791745,-93.280557,1,2,2.0,11.11,0.0,False,-1
4-2-3,4,fin_de_semana_20,fin_de_semana,20,16.791745,-93.280557,1,6,6.0,11.11,0.0,False,-1
4-2-4,4,entre_semana_08,entre_semana,8,16.791745,-93.277859,2,7,3.5,22.22,0.0,False,-1
4-2-4,4,entre_semana_11,entre_semana,11,16.791745,-93.277859,1,3,3.0,11.11,0.0,False,-1
4-2-4,4,entre_semana_12,entre_semana,12,16.791745,-93.277859,1,4,4.0,11.11,0.0,False,-1
4-2-4,4,entre_semana_13,entre_semana,13,16.791745,-93.277859,1,4,4.0,11.11,0.0,False,-1
4-2-4,4,entre_semana_18,entre_semana,18,16.791745,-93.277859,4,4,1.0,44.44,0.5,False,-1
4-2-4,4,entre_semana_20,entre_semana,20,16.791745,-93.277859,2,2,1.0,22.22,0.0,False,-1
4-2-4,4,fin_de_semana_01,fin_de_semana,1,16.791745,-93.277859,1,4,4.0,11.11,0.0,False,-1
4-2-4,4,fin_de_semana_10,fin_de_semana,10,16.791745,-93.277859,1,1,1.0,11.11,0.0,False,-1
4-2-4,4,fin_de_semana_11,fin_de_semana,11,16.791745,-93.277859,1,0,0.0,11.11,0.0,False,-1
4-2-4,4,fin_de_semana_22,fin_de_semana,22,16.791745,-93.277859,1,4,4.0,11.11,0.0,False,-1
4-2-5,4,entre_semana_05,entre_semana,5,16.791745,-93.275161,1,3,3.0,11.11,0.0,False,-1
4-2-5,4,entre_semana_06,entre_semana,6,16.791745,-93.275161,1,7,7.0,11.11,0.0,False,-1
4-2-5,4,entre_semana_08,entre_semana,8,16.791745,-93.275161,2,2,1.0,22.22,0.0,False,-1
4-2-5,4,entre_semana_13,entre_semana,13,16.791745,-93.275161,1,3,3.0,11.11,0.0,False,-1
4-2-5,4,entre_semana_16,entre_semana,16,16.791745,-93.275161,1,4,4.0,11.11,0.0,False,-1
4-2-5,4,entre_semana_17,entre_semana,17,16.791745,-93.275161,1,8,8.0,11.11,0.0,False,-1
4-2-5,4,entre_semana_18,entre_semana,18,16.791745,-93.275161,4,5,1.25,44.44,0.25,False,-1
4-2-5,4,entre_semana_19,entre_semana,19,16.791745,-93.275161,1,4,4.0,11.11,1.0,False,-1
4-2-5,4,fin_de_semana_01,fin_de_semana,1,16.791745,-93.275161,2,4,2.0,22.22,1.0,False,-1
4-2-5,4,fin_de_semana_07,fin_de_semana,7,16.791745,-93.275161,2,1,0.5,22.22,0.5,False,-1
4-2-5,4,fin_de_semana_17,fin_de_semana,17,16.791745,-93.275161,1,2,2.0,11.11,1.0,False,-1
4-2-6,4,entre_semana_01,entre_semana,1,16.791745,-93.272463,1,4,4.0,11.11,0.0,False,-1
4-2-6,4,entre_semana_08,entre_semana,8,16.791745,-93.272463,1,1,1.0,11.11,0.0,False,-1
4-2-6,4,entre_semana_13,entre_semana,13,16.791745,-93.272463,2,3,1.5,22.22,0.5,False,-1
4-2-6,4,entre_semana_17,entre_semana,17,16.791745,-93.272463,1,3,3.0,11.11,0.0,False,-1
4-2-6,4,entre_semana_18,entre_semana,18,16.791745,-93.272463,2,8,4.0,22.22,0.0,False,-1
4-2-6,4,fin_de_semana_04,fin_de_semana,4,16.791745,-93.272463,1,5,5.0,11.11,0.0,False,-1
4-2-6,4,fin_de_semana_09,fin_de_semana,9,16.791745,-93.272463,1,4,4.0,11.11,0.0,False,-1
4-2-6,4,fin_de_semana_13,fin_de_semana,13,16.791745,-93.272463,1,4,4.0,11.11,0.0,False,-1
4-2-6,4,fin_de_semana_18,fin_de_semana,18,16.791745,-93.272463,2,2,1.0,22.22,0.0,False,-1
4-2-6,4,fin_de_semana_21,fin_de_semana,21,16.791745,-93.272463,1,3,3.0,11.11,0.0,False,-1
4-2-7,4,entre_semana_09,entre_semana,9,16.791745,-93.269765,2,1,0.5,22.22,0.5,False,-1
4-2-7,4,entre_semana_11,entre_semana,11,16.791745,-93.269765,1,3,3.0,11.11,0.0,False,-1
4-2-7,4,entre_semana_22,entre_semana,22,16.791745,-93.269765,1,5,5.0,11.11,0.0,False,-1
4-2-7,4,fin_de_semana_04,fin_de_semana,4,16.791745,-93.269765,1,6,6.0,11.11,0.0,False,-1
4-2-7,4,fin_de_semana_09,fin_de_semana,9,16.791745,-93.269765,1,1,1.0,11.11,0.0,False,-1
4-2-7,4,fin_de_semana_12,fin_de_semana,12,16.791745,-93.269765,1,6,6.0,11.11,0.0,False,-1
4-2-7,4,fin_de_semana_17,fin_de_semana,17,16.791745,-93.269765,2,5,2.5,22.22,0.0,False,-1
4-2-8,4,entre_semana_03,entre_semana,3,16.791745,-93.267067,1,6,6.0,11.11,0.0,False,-1
4-2-8,4,entre_semana_07,entre_semana,7,16.791745,-93.267067,3,4,1.333,33.33,0.333,False,-1
4-2-8,4,entre_semana_09,entre_semana,9,16.791745,-93.267067,2,2,1.0,22.22,1.0,False,-1
4-2-8,4,entre_semana_10,entre_semana,10,16.791745,-93.267067,1,1,1.0,11.11,0.0,False,-1
4-2-8,4,entre_semana_12,entre_semana,12,16.791745,-93.267067,2,6,3.0,22.22,0.0,False,-1
4-2-8,4,entre_semana_13,entre_semana,13,16.791745,-93.267067,1,4,4.0,11.11,0.0,False,-1
4-2-8,4,entre_semana_18,entre_semana,18,16.791745,-93.267067,1,5,5.0,11.11,0.0,False,-1
4-2-8,4,entre_semana_19,entre_semana,19,16.791745,-93.267067,1,5,5.0,11.11,0.0,False,-1
4-2-8,4,entre_semana_20,entre_semana,20,16.791745,-93.267067,1,3,3.0,11.11,1.0,False,-1
4-2-8,4,entre_semana_23,entre_semana,23,16.791745,-93.267067,1,4,4.0,11.11,0.0,False,-1
4-2-8,4,fin_de_semana_01,fin_de_semana,1,16.791745,-93.267067,1,3,3.0,11.11,0.0,False,-1
4-2-8,4,fin_de_semana_12,fin_de_semana,12,16.791745,-93.267067,1,7,7.0,11.11,0.0,False,-1
4-2-8,4,fin_de_semana_13,fin_de_semana,13,16.791745,-93.267067,1,7,7.0,11.11,0.0,False,-1
4-2-8,4,fin_de_semana_22,fin_de_semana,22,16.791745,-93.267067,1,2,2.0,11.11,0.0,False,-1
4-2-8,4,fin_de_semana_23,fin_de_semana,23,16.791745,-93.267067,1,2,2.0,11.11,0.0,False,-1
4-2-9,4,entre_semana_07,entre_semana,7,16.791745,-93.264369,3,3,1.0,33.33,0.0,False,-1
4-2-9,4,entre_semana_10,entre_semana,10,16.791745,-93.264369,1,7,7.0,11.11,0.0,False,-1
4-2-9,4,entre_semana_19,entre_semana,19,16.791745,-93.264369,2,2,1.0,22.22,0.5,False,-1
4-2-9,4,entre_semana_22,entre_semana,22,16.791745,-93.264369,1,5,5.0,11.11,0.0,False,-1
4-2-9,4,fin_de_semana_16,fin_de_semana,16,16.791745,-93.264369,1,7,7.0,11.11,0.0,False,-1
4-2-10,4,entre_semana_08,entre_semana,8,16.791745,-93.261671,1,4,4.0,11.11,0.0,False,-1
4-2-10,4,entre_semana_11,entre_semana,11,16.791745,-93.261671,1,4,4.0,11.11,0.0,False,-1
4-2-10,4,entre_semana_13,entre_semana,13,16.791745,-93.261671,1,13,13.0,11.11,0.0,False,-1
4-2-10,4,entre_semana_16,entre_semana,16,16.791745,-93.261671,1,5,5.0,11.11,0.0,False,-1
4-2-10,4,entre_semana_17,entre_semana,17,16.791745,-93.261671,1,2,2.0,11.11,0.0,False,-1
4-2-10,4,entre_semana_18,entre_semana,18,16.791745,-93.261671,2,3,1.5,22.22,0.0,False,-1
4-2-10,4,entre_semana_20,entre_semana,20,16.791745,-93.261671,1,7,7.0,11.11,1.0,False,-1
4-2-10,4,entre_semana_22,entre_semana,22,16.791745,-93.261671,2,1,0.5,22.22,0.0,False,-1
4-2-10,4,fin_de_semana_02,fin_de_semana,2,16.791745,-93.261671,1,4,4.0,11.11,0.0,False,-1
4-2-10,4,fin_de_semana_11,fin_de_semana,11,16.791745,-93.261671,1,5,5.0,11.11,0.0,False,-1
4-2-10,4,fin_de_semana_17,fin_de_semana,17,16.791745,-93.261671,1,2,2.0,11.11,0.0,False,-1
4-2-11,4,entre_semana_00,entre_semana,0,16.791745,-93.258973,1,4,4.0,11.11,0.0,False,-1
4-2-11,4,entre_semana_07,entre_semana,7,16.791745,-93.258973,1,3,3.0,11.11,0.0,False,-1
4-2-11,4,entre_semana_08,entre_semana,8,16.791745,-93.258973,1,7,7.0,11.11,0.0,False,-1
4-2-11,4,entre_semana_09,entre_semana,9,16.791745,-93.258973,1,2,2.0,11.11,0.0,False,-1
4-2-11,4,entre_semana_11,entre_semana,11,16.791745,-93.258973,1,5,5.0,11.11,0.0,False,-1
4-2-11,4,entre_semana_18,entre_semana,18,16.791745,-93.258973,1,3,3.0,11.11,1.0,False,-1
4-2-11,4,entre_semana_19,entre_semana,19,16.791745,-93.258973,1,2,2.0,11.11,0.0,False,-1
4-2-11,4,fin_de_semana_17,fin_de_semana,17,16.791745,-93.258973,1,2,2.0,11.11,1.0,False,-1
4-3-0,4,entre_semana_01,entre_semana,1,16.794443,-93.288651,1,3,3.0,11.11,0.0,False,-1
4-3-0,4,entre_semana_04,entre_semana,4,16.794443,-93.288651,1,6,6.0,11.11,0.0,False,-1
4-3-0,4,entre_semana_08,entre_semana,8,16.794443,-93.288651,1,1,1.0,11.11,0.0,False,-1
4-3-0,4,entre_semana_10,entre_semana,10,16.794443,-93.288651,1,5,5.0,11.11,0.0,False,-1
4-3-0,4,entre_semana_11,entre_semana,11,16.794443,-93.288651,1,6,6.0,11.11,0.0,False,-1
4-3-0,4,entre_semana_12,entre_semana,12,16.794443,-93.288651,1,8,8.0,11.11,0.0,False,-1
4-3-0,4,entre_semana_19,entre_semana,19,16.794443,-93.288651,2,3,1.5,22.22,0.5,False,-1
4-3-0,4,fin_de_semana_07,fin_de_semana,7,16.794443,-93.288651,1,1,1.0,11.11,1.0,False,-1
4-3-0,4,fin_de_semana_08,fin_de_semana,8,16.794443,-93.288651,3,4,1.333,33.33,0.0,False,-1
4-3-0,4,fin_de_semana_13,fin_de_semana,13,16.794443,-93.288651,1,5,5.0,11.11,0.0,False,-1
4-3-0,4,fin_de_semana_17,fin_de_semana,17,16.794443,-93.288651,1,4,4.0,11.11,1.0,False,-1
4-3-0,4,fin_de_semana_22,fin_de_semana,22,16.794443,-93.288651,1,4,4.0,11.11,0.0,False,-1
4-3-0,4,fin_de_semana_23,fin_de_semana,23,16.794443,-93.288651,1,4,4.0,11.11,0.0,False,-1
4-3-1,4,entre_semana_03,entre_semana,3,16.794443,-93.285953,1,7,7.0,11.11,0.0,False,-1
4-3-1,4,entre_semana_07,entre_semana,7,16.794443,-93.285953,5,5,1.0,55.56,0.0,False,-1
4-3-1,4,entre_semana_08,entre_semana,8,16.794443,-93.285953,1,6,6.0,11.11,0.0,False,-1
4-3-1,4,entre_semana_12,entre_semana,12,16.794443,-93.285953,1,1,1.0,11.11,0.0,False,-1
4-3-1,4,entre_semana_13,entre_semana,13,16.794443,-93.285953,2,4,2.0,22.22,0.0,False,-1
4-3-1,4,entre_semana_14,entre_semana,14,16.794443,-93.285953,2,6,3.0,22.22,0.0,False,-1
4-3-1,4,entre_semana_16,entre_semana,16,16.794443,-93.285953,1,5,5.0,11.11,0.0,False,-1
4-3-1,4,entre_semana_17,entre_semana,17,16.794443,-93.285953,1,4,4.0,11.11,0.0,False,-1
4-3-1,4,entre_semana_18,entre_semana,18,16.794443,-93.285953,1,6,6.0,11.11,0.0,False,-1
4-3-1,4,entre_semana_19,entre_semana,19,16.794443,-93.285953,5,4,0.8,55.56,0.4,False,-1
4-3-1,4,entre_semana_20,entre_semana,20,16.794443,-93.285953,1,5,5.0,11.11,0.0,False,-1
4-3-1,4,entre_semana_23,entre_semana,23,16.794443,-93.285953,1,0,0.0,11.11,0.0,False,-1
4-3-1,4,fin_de_semana_07,fin_de_semana,7,16.794443,-93.285953,1,3,3.0,11.11,0.0,False,-1
4-3-1,4,fin_de_semana_21,fin_de_semana,21,16.794443,-93.285953,1,2,2.0,11.11,1.0,False,-1
4-3-1,4,fin_de_semana_22,fin_de_semana,22,16.794443,-93.285953,1,2,2.0,11.11,0.0,False,-1
4-3-2,4,entre_semana_00,entre_semana,0,16.794443,-93.283255,2,6,3.0,22.22,0.0,False,-1
4-3-2,4,entre_semana_02,entre_semana,2,16.794443,-93.283255,1,3,3.0,11.11,0.0,False,-1
4-3-2,4,entre_semana_07,entre_semana,7,16.794443,-93.283255,1,6,6.0,11.11,0.0,False,-1
4-3-2,4,entre_semana_08,entre_semana,8,16.794443,-93.283255,2,1,0.5,22.22,0.5,False,-1
4-3-2,4,entre_semana_18,entre_semana,18,16.794443,-93.283255,1,4,4.0,11.11,0.0,False,-1
4-3-2,4,entre_semana_23,entre_semana,23,16.794443,-93.283255,2,3,1.5,22.22,0.5,False,-1
4-3-2,4,fin_de_semana_15,fin_de_semana,15,16.794443,-93.283255,1,3,3.0,11.11,0.0,False,-1
4-3-2,4,fin_de_semana_21,fin_de_semana,21,16.794443,-93.283255,1,2,2.0,11.11,1.0,False,-1
4-3-2,4,fin_de_semana_22,fin_de_semana,22,16.794443,-93.283255,1,7,7.0,11.11,1.0,False,-1
4-3-2,4,fin_de_semana_23,fin_de_semana,23,16.794443,-93.283255,1,6,6.0,11.11,0.0,False,-1
4-3-3,4,entre_semana_00,entre_semana,0,16.794443,-93.280557,1,4,4.0,11.11,0.0,False,-1
4-3-3,4,entre_semana_05,entre_semana,5,16.794443,-93.280557,1,7,7.0,11.11,0.0,False,-1
4-3-3,4,entre_semana_10,entre_semana,10,16.794443,-93.280557,1,2,2.0,11.11,0.0,False,-1
4-3-3,4,entre_semana_12,entre_semana,12,16.794443,-93.280557,1,1,1.0,11.11,0.0,False,-1
4-3-3,4,entre_semana_15,entre_semana,15,16.794443,-93.280557,1,3,3.0,11.11,0.0,False,-1
4-3-3,4,entre_semana_17,entre_semana,17,16.794443,-93.280557,1,4,4.0,11.11,1.0,False,-1
4-3-3,4,entre_semana_18,entre_semana,18,16.794443,-93.280557,1,3,3.0,11.11,0.0,False,-1
4-3-3,4,entre_semana_19,entre_semana,19,16.794443,-93.280557,2,2,1.0,22.22,0.0,False,-1
4-3-3,4,entre_semana_20,entre_semana,20,16.794443,-93.280557,1,0,0.0,11.11,0.0,False,-1
4-3-3,4,entre_semana_22,entre_semana,22,16.794443,-93.280557,1,2,2.0,11.11,0.0,False,-1
4-3-3,4,fin_de_semana_10,fin_de_semana,10,16.794443,-93.280557,1,3,3.0,11.11,1.0,False,-1
4-3-3,4,fin_de_semana_13,fin_de_semana,13,16.794443,-93.280557,1,5,5.0,11.11,0.0,False,-1
4-3-3,4,fin_de_semana_14,fin_de_semana,14,16.794443,-93.280557,1,4,4.0,11.11,0.0,False,-1
4-3-3,4,fin_de_semana_21,fin_de_semana,21,16.794443,-93.280557,1,8,8.0,11.11,0.0,False,-1
4-3-3,4,fin_de_semana_23,fin_de_semana,23,16.794443,-93.280557,1,4,4.0,11.11,0.0,False,-1
4-3-4,4,entre_semana_00,entre_semana,0,16.794443,-93.277859,1,3,3.0,11.11,0.0,False,-1
4-3-4,4,entre_semana_11,entre_semana,11,16.794443,-93.277859,1,4,4.0,11.11,0.0,False,-1
4-3-4,4,entre_semana_15,entre_semana,15,16.794443,-93.277859,1,2,2.0,11.11,0.0,False,-1
4-3-4,4,entre_semana_16,entre_semana,16,16.794443,-93.277859,2,4,2.0,22.22,0.0,False,-1
4-3-4,4,entre_semana_17,entre_semana,17,16.794443,-93.277859,2,8,4.0,22.22,0.5,False,-1
4-3-4,4,entre_semana_19,entre_semana,19,16.794443,-93.277859,2,3,1.5,22.22,0.0,False,-1
4-3-4,4,entre_semana_20,entre_semana,20,16.794443,-93.277859,1,7,7.0,11.11,0.0,False,-1
4-3-4,4,entre_semana_23,entre_semana,23,16.794443,-93.277859,1,3,3.0,11.11,0.0,False,-1
4-3-4,4,fin_de_semana_08,fin_de_semana,8,16.794443,-93.277859,1,5,5.0,11.11,0.0,False,0
4-3-4,4,fin_de_semana_10,fin_de_semana,10,16.794443,-93.277859,1,2,2.0,11.11,0.0,False,-1
4-3-4,4,fin_de_semana_18,fin_de_semana,18,16.794443,-93.277859,1,6,6.0,11.11,1.0,False,-1
4-3-4,4,fin_de_semana_20,fin_de_semana,20,16.794443,-93.277859,1,5,5.0,11.11,0.0,False,-1
4-3-4,4,fin_de_semana_21,fin_de_semana,21,16.794443,-93.277859,1,2,2.0,11.11,0.0,False,-1
4-3-5,4,entre_semana_00,entre_semana,0,16.794443,-93.275161,1,5,5.0,11.11,0.0,False,-1
4-3-5,4,entre_semana_01,entre_semana,1,16.794443,-93.275161,1,0,0.0,11.11,1.0,False,0
4-3-5,4,entre_semana_05,entre_semana,5,16.794443,-93.275161,1,1,1.0,11.11,0.0,False,0
4-3-5,4,entre_semana_07,entre_semana,7,16.794443,-93.275161,2,7,3.5,22.22,0.5,False,-1
4-3-5,4,entre_semana_08,entre_semana,8,16.794443,-93.275161,5,6,1.2,55.56,0.4,True,0
4-3-5,4,entre_semana_09,entre_semana,9,16.794443,-93.275161,1,2,2.0,11.11,0.0,False,-1
4-3-5,4,entre_semana_11,entre_semana,11,16.794443,-93.275161,1,3,3.0,11.11,0.0,False,0
4-3-5,4,entre_semana_12,entre_semana,12,16.794443,-93.275161,1,0,0.0,11.11,1.0,False,0
4-3-5,4,entre_semana_22,entre_semana,22,16.794443,-93.275161,1,5,5.0,11.11,0.0,False,0
4-3-5,4,fin_de_semana_07,fin_de_semana,7,16.794443,-93.275161,2,5,2.5,22.22,0.0,False,-1
4-3-5,4,fin_de_semana_08,fin_de_semana,8,16.794443,-93.275161,2,5,2.5,22.22,0.5,False,-1
4-3-5,4,fin_de_semana_09,fin_de_semana,9,16.794443,-93.275161,3,8,2.667,33.33,0.333,False,0
4-3-5,4,fin_de_semana_13,fin_de_semana,13,16.794443,-93.275161,1,3,3.0,11.11,0.0,False,0
4-3-5,4,fin_de_semana_17,fin_de_semana,17,16.794443,-93.275161,2,7,3.5,22.22,0.5,False,-1
4-3-5,4,fin_de_semana_18,fin_de_semana,18,16.794443,-93.275161,2,3,1.5,22.22,0.5,False,-1
4-3-5,4,fin_de_semana_19,fin_de_semana,19,16.794443,-93.275161,3,4,1.333,33.33,0.0,False,0
4-3-5,4,fin_de_semana_21,fin_de_semana,21,16.794443,-93.275161,1,4,4.0,11.11,0.0,False,-1
4-3-5,4,fin_de_semana_23,fin_de_semana,23,16.794443,-93.275161,1,4,4.0,11.11,0.0,False,-1
4-3-6,4,entre_semana_02,entre_semana,2,16.794443,-93.272463,1,1,1.0,11.11,0.0,False,0
4-3-6,4,entre_semana_04,entre_semana,4,16.794443,-93.272463,1,3,3.0,11.11,0.0,False,-1
4-3-6,4,entre_semana_07,entre_semana,7,16.794443,-93.272463,2,5,2.5,22.22,0.0,False,0
4-3-6,4,entre_semana_08,entre_semana,8,16.794443,-93.272463,3,5,1.667,33.33,0.667,False,0
4-3-6,4,entre_semana_09,entre_semana,9,16.794443,-93.272463,1,5,5.0,11.11,0.0,False,-1
4-3-6,4,entre_semana_12,entre_semana,12,16.794443,-93.272463,2,3,1.5,22.22,0.0,False,0
4-3-6,4,entre_semana_13,entre_semana,13,16.794443,-93.272463,1,4,4.0,11.11,1.0,False,0
4-3-6,4,entre_semana_14,entre_semana,14,16.794443,-93.272463,1,3,3.0,11.11,0.0,False,-1
4-3-6,4,entre_semana_16,entre_semana,16,16.794443,-93.272463,1,5,5.0,11.11,0.0,False,0
4-3-6,4,entre_semana_17,entre_semana,17,16.794443,-93.272463,1,2,2.0,11.11,0.0,False,-1
4-3-6,4,entre_semana_19,entre_semana,19,16.794443,-93.272463,2,5,2.5,22.22,1.0,False,-1
4-3-6,4,fin_de_semana_08,fin_de_semana,8,16.794443,-93.272463,1,6,6.0,11.11,1.0,False,0
4-3-6,4,fin_de_semana_13,fin_de_semana,13,16.794443,-93.272463,1,4,4.0,11.11,0.0,False,-1
4-3-6,4,fin_de_semana_15,fin_de_semana,15,16.794443,-93.272463,1,5,5.0,11.11,0.0,False,-1
4-3-6,4,fin_de_semana_17,fin_de_semana,17,16.794443,-93.272463,1,1,1.0,11.11,0.0,False,0
4-3-6,4,fin_de_semana_18,fin_de_semana,18,16.794443,-93.272463,2,7,3.5,22.22,0.5,False,-1
4-3-6,4,fin_de_semana_19,fin_de_semana,19,16.794443,-93.272463,1,5,5.0,11.11,0.0,False,0
4-3-6,4,fin_de_semana_20,fin_de_semana,20,16.794443,-93.272463,1,4,4.0,11.11,0.0,False,0
4-3-6,4,fin_de_semana_21,fin_de_semana,21,16.794443,-93.272463,1,5,5.0,11.11,0.0,False,0
4-3-7,4,entre_semana_04,entre_semana,4,16.794443,-93.269765,1,5,5.0,11.11,1.0,False,-1
4-3-7,4,entre_semana_07,entre_semana,7,16.794443,-93.269765,1,5,5.0,11.11,1.0,False,-1
4-3-7,4,entre_semana_08,entre_semana,8,16.794443,-93.269765,2,2,1.0,22.22,0.0,False,-1
4-3-7,4,entre_semana_09,entre_semana,9,16.794443,-93.269765,2,4,2.0,22.22,0.5,False,-1
4-3-7,4,entre_semana_14,entre_semana,14,16.794443,-93.269765,1,2,2.0,11.11,0.0,False,-1
4-3-7,4,entre_semana_17,entre_semana,17,16.794443,-93.269765,1,5,5.0,11.11,0.0,False,-1
4-3-7,4,entre_semana_19,entre_semana,19,16.794443,-93.269765,2,1,0.5,22.22,0.0,False,-1
4-3-7,4,entre_semana_20,entre_semana,20,16.794443,-93.269765,2,5,2.5,22.22,0.0,False,-1
4-3-7,4,fin_de_semana_09,fin_de_semana,9,16.794443,-93.269765,1,5,5.0,11.11,0.0,False,-1
4-3-7,4,fin_de_semana_13,fin_de_semana,13,16.794443,-93.269765,1,6,6.0,11.11,0.0,False,-1
4-3-7,4,fin_de_semana_18,fin_de_semana,18,16.794443,-93.269765,2,1,0.5,22.22,0.0,False,-1
4-3-7,4,fin_de_semana_19,fin_de_semana,19,16.794443,-93.269765,3,7,2.333,33.33,0.333,False,-1
4-3-7,4,fin_de_semana_22,fin_de_semana,22,16.794443,-93.269765,1,5,5.0,11.11,0.0,False,-1
4-3-8,4,entre_semana_08,entre_semana,8,16.794443,-93.267067,3,6,2.0,33.33,0.667,False,-1
4-3-8,4,entre_semana_09,entre_semana,9,16.794443,-93.267067,1,4,4.0,11.11,0.0,False,-1
4-3-8,4,entre_semana_11,entre_semana,11,16.794443,-93.267067,1,6,6.0,11.11,0.0,False,-1
4-3-8,4,entre_semana_14,entre_semana,14,16.794443,-93.267067,1,3,3.0,11.11,0.0,False,-1
